case,min,max,case_duration_minutes,loan_success,LoanGoal,LoanOutcome
Application_26160493,2016-07-29 16:17:56.652,2016-08-19 14:02:01.397,30104.079083333334,1,Home improvement,Success
Application_261637741,2016-09-15 17:30:51.912,2016-10-31 15:15:58.283,66105.10618333334,1,Existing loan takeover,Success
Application_261639082,2016-03-30 15:13:30.471,2016-04-30 08:09:54.094,44216.393716666666,0,"Other, see explanation",Fail
Application_261652203,2016-03-21 19:16:56.125,2016-04-21 08:00:32.784,43963.61098333333,0,Existing loan takeover,Fail
Application_261754810,2016-11-01 13:35:45.235,2016-12-02 08:00:18.372,44304.55228333334,0,Tax payments,Fail
Application_261759597,2016-09-26 13:21:22.296,2016-10-29 08:00:17.675,47198.92298333334,0,Existing loan takeover,Fail
Application_261823208,2016-12-13 11:18:38.530,2017-01-13 08:00:13.373,44441.580716666664,0,Existing loan takeover,Fail
Application_261962420,2016-12-08 22:33:59.873,2016-12-30 14:01:38.336,31167.64105,1,Not speficied,Success
Application_262031538,2016-02-17 10:03:28.630,2016-02-17 14:19:15.231,255.77668333333335,0,Unknown,Fail
Application_262072997,2016-03-08 16:41:28.979,2016-04-09 08:21:12.679,45579.72833333334,0,Home improvement,Fail
Application_262095524,2016-06-21 10:02:20.124,2016-07-01 14:57:24.347,14695.070383333334,0,Remaining debt home,Fail
Application_262168122,2016-06-22 19:08:22.869,2016-07-11 11:42:59.933,26914.617733333333,0,Unknown,Fail
Application_262306667,2016-07-11 13:53:12.153,2016-08-04 09:22:52.084,34289.66551666667,0,"Other, see explanation",Fail
Application_262404188,2016-07-05 18:25:00.222,2016-07-13 16:09:41.840,11384.693633333334,1,Unknown,Success
Application_262524620,2016-07-23 16:32:51.286,2016-08-27 08:00:35.146,49887.731,0,Car,Fail
Application_262728725,2016-01-10 15:03:20.719,2016-02-01 15:36:19.059,31712.972333333335,0,"Other, see explanation",Fail
Application_26283156,2016-07-08 10:40:15.622,2016-07-27 12:09:41.754,27449.435533333333,1,Existing loan takeover,Success
Application_262883108,2016-03-16 18:32:25.968,2016-03-23 15:12:56.136,9880.502799999998,1,Car,Success
Application_263007341,2016-05-10 12:18:32.439,2016-05-19 15:17:10.244,13138.630083333333,0,"Other, see explanation",Fail
Application_263022572,2016-09-27 10:42:02.125,2016-10-07 10:27:34.278,14385.535883333334,1,Home improvement,Success
Application_263050310,2016-10-11 19:09:04.687,2016-10-21 07:34:14.122,13705.15725,1,Home improvement,Success
Application_263206383,2016-11-24 15:27:02.451,2016-12-26 08:00:21.705,45633.320900000006,0,"Other, see explanation",Fail
Application_263309025,2016-12-27 13:05:16.828,2017-01-27 08:00:31.788,44335.24933333333,0,"Other, see explanation",Fail
Application_263519394,2016-09-25 10:44:57.971,2016-10-24 20:04:56.220,42319.97081666666,0,"Other, see explanation",Fail
Application_263637487,2016-06-15 15:07:42.647,2016-06-24 09:53:21.627,12645.649666666666,1,Unknown,Success
Application_263798827,2016-03-24 21:55:41.132,2016-04-06 09:36:02.604,17980.35786666667,0,Car,Fail
Application_263818750,2016-09-10 16:37:01.640,2016-09-30 14:54:08.595,28697.11591666667,1,Home improvement,Success
Application_263842374,2016-05-15 23:48:44.341,2016-05-23 09:28:18.604,10659.57105,0,Car,Fail
Application_263979596,2016-08-31 20:01:33.213,2016-09-13 11:01:50.667,18180.2909,1,Car,Success
Application_263987552,2016-08-25 18:29:47.916,2016-09-08 13:09:17.844,19839.4988,1,Existing loan takeover,Success
Application_264005685,2016-02-16 16:23:45.845,2016-03-10 15:08:58.513,33045.21113333334,1,"Other, see explanation",Success
Application_264040577,2016-06-28 08:30:34.269,2016-07-07 14:35:34.607,13325.005633333332,0,Not speficied,Fail
Application_26406360,2016-02-25 18:31:07.182,2016-03-27 09:00:32.706,44069.4254,0,Home improvement,Fail
Application_26410828,2016-09-19 17:24:55.502,2016-09-28 11:15:48.055,12590.875883333332,1,Existing loan takeover,Success
Application_264173507,2016-07-23 14:00:38.994,2016-08-10 09:05:01.048,25624.367566666668,1,Car,Success
Application_264244636,2016-02-12 15:58:15.581,2016-03-15 13:52:17.764,45954.03638333334,1,Home improvement,Success
Application_264327788,2016-04-22 17:34:08.709,2016-04-29 12:23:39.687,9769.5163,1,Unknown,Success
Application_264373481,2016-11-24 13:10:04.965,2016-12-22 08:07:59.754,40017.91315,1,Car,Success
Application_264466585,2016-02-08 12:49:01.512,2016-03-22 10:02:02.625,61753.01855,1,Home improvement,Success
Application_264477800,2016-09-27 10:03:52.675,2016-10-10 11:24:41.859,18800.81973333333,1,Home improvement,Success
Application_264669276,2016-11-08 19:39:47.368,2016-11-21 11:29:12.267,18229.414983333332,1,Car,Success
Application_264715981,2016-07-27 00:16:32.297,2016-08-08 11:13:53.534,17937.35395,1,Car,Success
Application_264806764,2016-04-13 21:31:02.275,2016-05-23 08:32:11.583,56821.155133333334,1,Home improvement,Success
Application_264880527,2016-08-13 19:26:56.978,2016-09-17 08:00:39.586,49713.710133333334,0,Car,Fail
Application_265162816,2016-06-27 00:21:13.533,2016-07-22 12:52:55.742,36751.70348333333,1,Existing loan takeover,Success
Application_26525477,2016-02-09 11:41:33.163,2016-02-19 11:27:46.637,14386.224566666668,1,Car,Success
Application_265258042,2016-08-22 15:18:24.667,2016-09-24 08:02:49.291,47084.4104,0,Home improvement,Fail
Application_265293321,2016-09-09 15:29:24.789,2016-09-26 13:19:10.883,24349.768233333332,0,Car,Fail
Application_265405756,2016-01-27 11:52:31.329,2016-02-27 08:16:17.767,44423.77396666667,0,Home improvement,Fail
Application_265449268,2016-11-21 12:31:11.725,2016-12-09 12:29:47.313,25918.593133333332,0,Existing loan takeover,Fail
Application_265475523,2016-02-26 16:00:38.820,2016-04-22 12:18:21.025,80417.70341666667,1,Home improvement,Success
Application_265534781,2016-01-11 01:55:25.211,2016-01-29 09:06:39.537,26351.238766666665,1,Existing loan takeover,Success
Application_26555163,2016-02-15 14:18:57.273,2016-02-23 12:05:48.989,11386.861933333334,1,Car,Success
Application_265587905,2016-01-08 09:06:58.007,2016-03-04 08:10:56.670,80583.97771666666,1,"Other, see explanation",Success
Application_265680904,2016-07-27 10:18:38.785,2016-08-10 11:03:08.464,20204.49465,1,Unknown,Success
Application_265708617,2016-07-20 17:00:13.794,2016-08-21 08:00:23.502,45540.1618,0,"Other, see explanation",Fail
Application_265711162,2016-02-08 13:09:25.099,2016-02-10 14:23:14.707,2953.8268000000003,0,Home improvement,Fail
Application_265750243,2016-07-11 17:06:10.377,2016-09-09 08:00:20.815,85854.17396666667,0,Home improvement,Fail
Application_265816038,2016-03-21 21:20:04.848,2016-04-01 16:56:05.339,15576.008183333333,1,Car,Success
Application_265850728,2016-01-24 17:10:57.874,2016-02-25 08:00:27.969,45529.50158333334,0,Home improvement,Fail
Application_265915723,2016-02-13 22:27:07.952,2016-03-22 08:17:26.367,53870.30691666667,1,Existing loan takeover,Success
Application_265942746,2016-02-14 12:38:17.506,2016-02-25 16:51:37.656,16093.335833333334,1,Existing loan takeover,Success
Application_26614304,2016-04-12 19:21:39.456,2016-05-06 10:22:25.966,34020.775166666666,1,Existing loan takeover,Success
Application_266173808,2016-02-18 12:55:55.495,2016-03-24 08:00:48.393,50104.88163333333,0,Existing loan takeover,Fail
Application_26621383,2016-02-02 20:45:50.332,2016-02-10 12:37:01.968,11031.193933333334,1,Boat,Success
Application_266238113,2016-03-10 14:52:29.459,2016-03-18 15:57:53.794,11585.405583333333,1,Unknown,Success
Application_266262290,2016-01-15 15:49:42.113,2016-02-01 12:09:26.440,24259.738783333334,0,"Other, see explanation",Fail
Application_266362297,2016-06-07 19:45:43.651,2016-07-11 08:00:33.490,48254.83065,0,"Other, see explanation",Fail
Application_26668050,2016-11-29 20:51:44.159,2016-12-16 10:35:14.241,23863.501366666667,1,Remaining debt home,Success
Application_266785045,2016-03-29 19:29:37.083,2016-04-22 08:45:26.918,33915.830583333336,1,Home improvement,Success
Application_266785750,2016-05-12 20:27:55.730,2016-06-28 00:23:17.009,66475.35465000001,0,Unknown,Fail
Application_2668090,2016-07-05 22:48:05.364,2016-07-19 08:35:03.202,19306.963966666666,1,Car,Success
Application_266918360,2016-12-01 16:50:41.861,2016-12-09 08:11:01.351,11000.324833333334,1,"Other, see explanation",Success
Application_266976061,2016-12-27 15:40:09.988,2017-01-03 10:27:56.599,9767.77685,1,Home improvement,Success
Application_267056796,2016-05-23 10:53:24.681,2016-06-22 08:49:41.301,43076.277,1,Home improvement,Success
Application_267160125,2016-12-28 00:21:39.202,2017-01-20 11:40:55.655,33799.274216666665,0,Home improvement,Fail
Application_267197236,2016-10-01 19:23:06.559,2016-10-14 11:21:18.184,18238.19375,1,Car,Success
Application_267269158,2016-08-04 12:19:36.729,2016-09-06 08:00:09.970,47260.55401666667,0,Not speficied,Fail
Application_267475970,2016-10-11 23:00:19.282,2016-11-28 10:57:58.724,68397.65736666667,0,Car,Fail
Application_267531989,2016-10-05 15:48:35.716,2016-10-28 14:42:15.594,33053.664633333334,1,Car,Success
Application_267548961,2016-09-22 16:27:43.668,2016-10-24 08:00:17.255,45572.55978333333,0,"Other, see explanation",Fail
Application_267552072,2016-08-24 16:05:12.075,2016-09-14 16:06:28.489,30241.273566666667,1,Car,Success
Application_267855093,2016-03-26 16:57:21.624,2016-04-12 07:54:39.351,23937.295449999998,1,Not speficied,Success
Application_267906508,2016-09-23 13:20:33.393,2016-10-03 16:12:48.654,14572.254350000001,1,Existing loan takeover,Success
Application_268099517,2016-09-19 12:14:59.740,2016-10-07 17:14:10.883,26219.185716666667,1,Remaining debt home,Success
Application_268190846,2016-05-11 14:27:22.266,2016-05-20 14:43:45.024,12976.3793,1,Existing loan takeover,Success
Application_268261813,2016-09-13 22:07:56.178,2016-09-19 19:37:45.349,8489.819516666666,0,Existing loan takeover,Fail
Application_268386026,2016-12-29 10:55:31.873,2017-01-19 16:16:38.909,30561.117266666668,0,Existing loan takeover,Fail
Application_268406883,2016-10-14 22:17:55.300,2016-12-22 08:15:41.989,98517.77815,1,Home improvement,Success
Application_268421929,2016-08-31 12:19:18.033,2016-09-06 15:43:58.641,8844.6768,1,Existing loan takeover,Success
Application_268431474,2016-11-29 19:04:43.608,2016-12-22 08:11:20.068,32466.607666666667,1,Car,Success
Application_268436932,2016-05-23 16:34:01.836,2016-05-27 10:08:29.620,5374.463066666666,1,Existing loan takeover,Success
Application_268523137,2016-09-25 23:06:32.613,2016-11-03 08:00:13.665,55253.6842,0,Car,Fail
Application_268576214,2016-01-14 12:30:56.761,2016-01-27 17:21:14.843,19010.301366666667,0,Car,Fail
Application_268670086,2016-03-21 17:56:14.148,2016-04-21 08:00:38.058,44044.3985,0,Home improvement,Fail
Application_268676496,2016-01-03 21:32:05.061,2016-01-14 15:50:51.864,15498.78005,1,Car,Success
Application_268737670,2016-01-22 13:11:09.393,2016-02-29 08:03:13.091,54412.06163333333,0,Car,Fail
Application_268824226,2016-02-28 14:31:25.908,2016-03-07 09:54:28.241,11243.038883333333,0,Caravan / Camper,Fail
Application_268840189,2016-03-29 18:41:36.184,2016-04-07 14:24:01.043,12702.414316666667,1,Car,Success
Application_268903185,2016-11-29 20:49:30.653,2016-12-09 16:38:24.257,14148.8934,0,Car,Fail
Application_269073521,2016-07-22 22:16:15.686,2016-08-27 08:00:14.995,50983.988483333334,0,Home improvement,Fail
Application_269210092,2016-08-29 12:15:38.381,2016-09-26 10:52:09.618,40236.52061666667,1,Existing loan takeover,Success
Application_269274043,2016-12-23 10:31:51.341,2017-01-27 08:00:13.892,50248.37585,0,Home improvement,Fail
Application_269341222,2016-10-11 21:09:04.644,2016-11-12 08:00:25.663,45291.35031666666,0,Car,Fail
Application_2694097,2016-10-26 11:57:22.814,2016-11-25 15:49:17.306,43431.9082,1,Home improvement,Success
Application_269415454,2016-08-01 11:06:50.545,2016-08-29 10:35:23.658,40288.55188333333,1,Home improvement,Success
Application_269454885,2016-07-12 22:16:28.861,2016-07-26 15:36:33.628,19760.07945,1,Car,Success
Application_269523042,2016-12-27 11:27:49.753,2017-01-03 08:41:57.599,9914.130766666667,1,Car,Success
Application_269524897,2016-10-18 20:17:04.101,2016-10-27 10:25:18.702,12368.24335,1,Home improvement,Success
Application_269531667,2016-06-06 21:14:28.982,2016-06-21 13:23:12.024,21128.717366666664,1,Home improvement,Success
Application_269535983,2016-07-30 10:44:53.422,2016-08-18 13:38:31.436,27533.633566666667,1,Existing loan takeover,Success
Application_269546369,2016-05-27 13:37:14.622,2016-06-30 08:00:22.991,48623.13948333333,0,Car,Fail
Application_26954699,2016-10-18 09:42:21.297,2016-11-04 11:51:40.509,24609.320200000002,1,Existing loan takeover,Success
Application_269595445,2016-09-12 14:01:17.246,2016-09-26 13:58:32.940,20157.261566666664,1,Car,Success
Application_269606856,2016-06-14 21:28:47.132,2016-07-06 09:02:34.813,30933.794683333334,1,Caravan / Camper,Success
Application_269644245,2016-03-31 18:09:19.054,2016-05-01 08:00:46.141,44031.45145,0,Unknown,Fail
Application_269713661,2016-09-15 16:27:45.184,2016-10-16 08:00:11.429,44132.43741666667,0,Car,Fail
Application_269730428,2016-07-30 07:10:45.120,2016-09-01 08:00:22.691,47569.626183333334,0,Existing loan takeover,Fail
Application_269862060,2016-10-18 16:39:24.718,2016-11-04 11:01:19.903,24141.91975,1,Car,Success
Application_269910143,2016-03-16 09:24:49.341,2016-04-17 08:00:36.828,45995.791450000004,0,"Other, see explanation",Fail
Application_269993344,2016-11-09 11:16:06.505,2016-11-23 16:56:23.826,20500.288683333332,1,Existing loan takeover,Success
Application_270049565,2016-05-23 20:20:55.533,2016-06-08 13:50:05.235,22649.1617,0,"Other, see explanation",Fail
Application_27014288,2016-08-15 10:12:05.678,2016-08-25 10:52:36.389,14440.51185,1,Caravan / Camper,Success
Application_270260512,2016-04-14 16:19:21.008,2016-05-03 16:48:31.432,27389.173733333337,1,Existing loan takeover,Success
Application_270274288,2016-04-22 22:21:40.989,2016-05-24 08:00:40.249,45218.98766666666,0,Car,Fail
Application_270300649,2016-11-09 13:17:41.690,2016-12-06 09:29:49.236,38652.12576666667,1,Existing loan takeover,Success
Application_270328211,2016-02-25 11:13:50.153,2016-03-27 09:00:22.515,44506.53936666667,0,Car,Fail
Application_270408208,2016-02-25 07:33:03.201,2016-03-27 09:00:43.156,44727.665916666665,0,Home improvement,Fail
Application_270485252,2016-10-30 21:14:22.264,2016-12-01 08:00:27.119,45286.080916666666,0,Home improvement,Fail
Application_270506031,2016-10-19 11:03:26.619,2016-11-20 08:00:14.939,45896.80533333333,0,Home improvement,Fail
Application_270517825,2016-11-02 18:25:06.833,2016-11-16 08:55:31.325,19590.4082,0,Car,Fail
Application_270571049,2016-10-20 16:48:06.728,2016-11-03 09:39:10.889,19731.06935,1,Car,Success
Application_270600793,2016-12-12 15:32:06.736,2016-12-12 16:13:37.652,41.51526666666667,0,Car,Fail
Application_270623019,2016-11-27 21:40:03.386,2016-12-05 10:26:50.746,10846.789333333332,0,"Other, see explanation",Fail
Application_270744376,2016-11-05 22:47:14.962,2016-11-15 10:13:23.342,13646.139666666666,1,Car,Success
Application_270853997,2016-06-27 09:51:14.830,2016-08-04 08:01:03.627,54609.81328333333,0,Unknown,Fail
Application_27100045,2016-12-12 13:00:02.054,2017-01-12 08:00:31.236,44340.486366666664,0,Extra spending limit,Fail
Application_27118645,2016-06-02 12:04:31.868,2016-06-10 09:44:17.224,11379.755933333334,0,Unknown,Fail
Application_271210485,2016-07-25 08:47:14.758,2016-08-01 15:14:21.093,10467.105583333332,1,Motorcycle,Success
Application_271297769,2016-07-02 10:32:51.979,2016-08-05 08:01:00.431,48808.14086666667,0,Home improvement,Fail
Application_271317024,2016-08-02 16:22:04.010,2016-08-13 10:32:02.242,15489.970533333333,0,"Other, see explanation",Fail
Application_271354179,2016-12-28 12:19:11.678,2017-01-29 08:00:19.611,45821.13221666667,0,Existing loan takeover,Fail
Application_271401465,2016-02-15 15:02:02.751,2016-03-09 16:41:24.310,33219.35931666666,1,Car,Success
Application_271407289,2016-03-28 16:55:08.937,2016-04-12 12:35:30.256,21340.355316666664,1,Car,Success
Application_271490883,2016-08-03 19:56:26.257,2016-08-11 10:15:46.177,10939.332,1,Home improvement,Success
Application_271525117,2016-03-16 19:16:13.600,2016-04-17 08:00:48.152,45404.575866666666,0,Motorcycle,Fail
Application_271562196,2016-06-17 06:04:00.408,2016-07-12 07:41:46.910,36097.77503333333,0,"Other, see explanation",Fail
Application_271787481,2016-12-15 11:00:45.562,2017-01-02 15:07:22.183,26166.61035,0,"Other, see explanation",Fail
Application_271836707,2016-01-27 10:38:37.008,2016-02-03 14:53:24.880,10334.797866666666,1,Car,Success
Application_271970168,2016-01-25 09:41:26.130,2016-02-09 08:18:59.612,21517.558033333335,1,Motorcycle,Success
Application_272003201,2016-01-20 16:49:01.829,2016-03-03 08:01:13.413,61392.19306666667,0,Car,Fail
Application_272167631,2016-06-07 18:23:12.725,2016-06-15 16:56:56.712,11433.733116666666,1,Home improvement,Success
Application_272255083,2016-06-20 18:45:19.611,2016-07-22 07:49:41.272,45424.36101666666,1,Existing loan takeover,Success
Application_272264607,2016-06-20 20:03:26.096,2016-07-01 15:14:39.451,15551.222583333332,1,Car,Success
Application_272275094,2016-07-31 09:52:24.969,2016-08-17 21:01:48.425,25149.390933333332,0,Home improvement,Fail
Application_272280744,2016-05-25 15:32:31.903,2016-05-31 14:49:29.184,8596.954683333333,1,Car,Success
Application_272288428,2016-06-07 18:12:49.535,2016-07-09 08:01:07.900,45468.30608333334,0,Car,Fail
Application_272407605,2016-05-11 20:33:44.172,2016-05-23 14:18:20.906,16904.612233333333,1,Home improvement,Success
Application_272415884,2016-12-09 09:03:56.473,2016-12-23 15:36:16.568,20552.334916666667,1,Not speficied,Success
Application_272438983,2016-12-28 17:14:54.883,2017-01-29 08:00:18.167,45525.38806666667,0,Car,Fail
Application_272558729,2016-05-04 18:32:28.397,2016-05-13 10:56:29.838,12504.024016666666,0,Car,Fail
Application_272599776,2016-04-25 13:02:56.058,2016-05-25 22:48:35.728,43785.661166666665,0,Home improvement,Fail
