case,case_duration_minutes,loan_success,duration_bin,duration_order,LoanOutcome
Application_21813901,47958.28121666667,0,31.9 – 286.1 days,4,Fail
Application_218161109,83073.87718333333,1,31.9 – 286.1 days,4,Success
Application_218466154,25903.56005,1,15.1 – 25.2 days,2,Success
Application_218542352,43910.75978333333,0,25.2 – 31.9 days,3,Fail
Application_218547280,51402.10836666667,0,31.9 – 286.1 days,4,Fail
Application_218585226,8291.075033333333,1,0.0 – 10.1 days,0,Success
Application_218621102,12293.735033333332,0,0.0 – 10.1 days,0,Fail
Application_218662820,9130.716433333331,1,0.0 – 10.1 days,0,Success
Application_218707596,70329.51353333333,0,31.9 – 286.1 days,4,Fail
Application_21872303,56331.87398333333,0,31.9 – 286.1 days,4,Fail
Application_218791491,15902.9308,0,10.1 – 15.1 days,1,Fail
Application_2188153,53345.59148333334,0,31.9 – 286.1 days,4,Fail
Application_218935050,48206.45711666667,1,31.9 – 286.1 days,4,Success
Application_219000688,16653.619366666666,1,10.1 – 15.1 days,1,Success
Application_219002997,24380.61388333333,1,15.1 – 25.2 days,2,Success
Application_219029035,44206.99883333334,0,25.2 – 31.9 days,3,Fail
Application_219075718,16470.461916666667,0,10.1 – 15.1 days,1,Fail
Application_219225160,50976.52716666667,0,31.9 – 286.1 days,4,Fail
Application_219236433,41483.47081666666,1,25.2 – 31.9 days,3,Success
Application_219257383,45566.01428333333,0,25.2 – 31.9 days,3,Fail
Application_219333502,18507.036516666667,1,10.1 – 15.1 days,1,Success
Application_219440919,2784.7738833333333,0,0.0 – 10.1 days,0,Fail
Application_219463138,8763.544750000001,0,0.0 – 10.1 days,0,Fail
Application_219576331,46905.358400000005,0,31.9 – 286.1 days,4,Fail
Application_219664643,25704.119583333333,0,15.1 – 25.2 days,2,Fail
Application_21968082,10067.246716666668,1,0.0 – 10.1 days,0,Success
Application_219756030,45163.30121666667,0,25.2 – 31.9 days,3,Fail
Application_2198237,35494.154233333335,1,15.1 – 25.2 days,2,Success
Application_219841132,21825.339033333334,1,15.1 – 25.2 days,2,Success
Application_219877997,11216.267116666666,1,0.0 – 10.1 days,0,Success
Application_21990922,10240.2861,1,0.0 – 10.1 days,0,Success
Application_219941262,7050.469566666667,1,0.0 – 10.1 days,0,Success
Application_22009676,46657.87361666666,0,31.9 – 286.1 days,4,Fail
Application_220112,50075.570133333335,0,31.9 – 286.1 days,4,Fail
Application_22019692,45796.5374,0,25.2 – 31.9 days,3,Fail
Application_220200045,28562.286716666666,1,15.1 – 25.2 days,2,Success
Application_220284580,18220.61088333333,1,10.1 – 15.1 days,1,Success
Application_220286199,8636.082133333333,1,0.0 – 10.1 days,0,Success
Application_220348476,17201.31925,0,10.1 – 15.1 days,1,Fail
Application_220402598,45625.91436666667,0,25.2 – 31.9 days,3,Fail
Application_220533411,28629.88223333333,1,15.1 – 25.2 days,2,Success
Application_220583227,45158.80276666667,0,25.2 – 31.9 days,3,Fail
Application_220623625,13166.386683333334,1,0.0 – 10.1 days,0,Success
Application_220720983,25380.67755,1,15.1 – 25.2 days,2,Success
Application_220730865,26917.3916,1,15.1 – 25.2 days,2,Success
Application_220799111,26843.5717,0,15.1 – 25.2 days,2,Fail
Application_220891404,12876.78955,1,0.0 – 10.1 days,0,Success
Application_22095206,72813.77916666666,1,31.9 – 286.1 days,4,Success
Application_221002088,15439.69905,1,10.1 – 15.1 days,1,Success
Application_221017762,28416.3207,1,15.1 – 25.2 days,2,Success
Application_221045006,7343.29435,1,0.0 – 10.1 days,0,Success
Application_221049718,4396.352716666666,1,0.0 – 10.1 days,0,Success
Application_221098418,11043.948233333333,1,0.0 – 10.1 days,0,Success
Application_221122976,18172.900383333334,1,10.1 – 15.1 days,1,Success
Application_22120112,15881.567733333331,1,10.1 – 15.1 days,1,Success
Application_221328619,17338.561166666666,1,10.1 – 15.1 days,1,Success
Application_221473441,56495.67363333333,1,31.9 – 286.1 days,4,Success
Application_221581677,15641.025766666666,1,10.1 – 15.1 days,1,Success
Application_22167554,44501.4197,0,25.2 – 31.9 days,3,Fail
Application_221786502,56202.413616666665,1,31.9 – 286.1 days,4,Success
Application_221918270,55349.804683333336,0,31.9 – 286.1 days,4,Fail
Application_221927829,29055.6774,1,15.1 – 25.2 days,2,Success
Application_221956549,47103.42978333333,0,31.9 – 286.1 days,4,Fail
Application_221972358,21344.559950000003,1,10.1 – 15.1 days,1,Success
Application_222177549,21529.681866666662,1,10.1 – 15.1 days,1,Success
Application_222189951,34142.230083333336,0,15.1 – 25.2 days,2,Fail
Application_222295771,24445.07135,0,15.1 – 25.2 days,2,Fail
Application_222629422,14627.653883333334,0,10.1 – 15.1 days,1,Fail
Application_222696232,11437.35495,1,0.0 – 10.1 days,0,Success
Application_22269699,45957.586050000005,0,25.2 – 31.9 days,3,Fail
Application_222815188,19556.776,0,10.1 – 15.1 days,1,Fail
Application_222827091,58259.05636666667,0,31.9 – 286.1 days,4,Fail
Application_222839327,18915.19746666667,0,10.1 – 15.1 days,1,Fail
Application_222928978,44387.75471666666,0,25.2 – 31.9 days,3,Fail
Application_223017587,18350.654,0,10.1 – 15.1 days,1,Fail
Application_223056310,23852.689733333336,1,15.1 – 25.2 days,2,Success
Application_223074907,15608.0271,0,10.1 – 15.1 days,1,Fail
Application_223278638,45863.49621666667,0,25.2 – 31.9 days,3,Fail
Application_223298446,44430.15541666667,0,25.2 – 31.9 days,3,Fail
Application_223366470,42644.20846666666,0,25.2 – 31.9 days,3,Fail
Application_223400033,24413.12418333333,1,15.1 – 25.2 days,2,Success
Application_223448092,17753.647366666664,1,10.1 – 15.1 days,1,Success
Application_223597079,46888.1357,0,31.9 – 286.1 days,4,Fail
Application_223762502,25134.81745,1,15.1 – 25.2 days,2,Success
Application_223837496,49363.73685,0,31.9 – 286.1 days,4,Fail
Application_224001459,44013.39898333333,0,25.2 – 31.9 days,3,Fail
Application_224016112,48582.77593333333,0,31.9 – 286.1 days,4,Fail
Application_224037937,24256.578833333333,1,15.1 – 25.2 days,2,Success
Application_224168667,51724.646700000005,0,31.9 – 286.1 days,4,Fail
Application_224241639,45591.75276666667,0,25.2 – 31.9 days,3,Fail
Application_224264081,50269.73006666666,0,31.9 – 286.1 days,4,Fail
Application_224343695,20960.204650000003,1,10.1 – 15.1 days,1,Success
Application_224344568,22870.26038333333,1,15.1 – 25.2 days,2,Success
Application_22436749,22955.252633333334,1,15.1 – 25.2 days,2,Success
Application_224422385,37333.20381666666,1,25.2 – 31.9 days,3,Success
Application_224462324,44832.39868333333,0,25.2 – 31.9 days,3,Fail
Application_224544240,8535.253,0,0.0 – 10.1 days,0,Fail
Application_22462694,20083.6948,1,10.1 – 15.1 days,1,Success
Application_224630552,20204.4806,1,10.1 – 15.1 days,1,Success
Application_224635565,30003.531766666667,1,15.1 – 25.2 days,2,Success
Application_22464644,67707.5116,1,31.9 – 286.1 days,4,Success
Application_224662530,20285.18088333333,1,10.1 – 15.1 days,1,Success
Application_224754370,45238.2793,0,25.2 – 31.9 days,3,Fail
Application_224754935,23213.26088333333,1,15.1 – 25.2 days,2,Success
Application_224758141,10.4204,0,0.0 – 10.1 days,0,Fail
Application_224813522,42524.738183333335,1,25.2 – 31.9 days,3,Success
Application_224819318,19452.00578333333,1,10.1 – 15.1 days,1,Success
Application_224882638,44508.68444999999,0,25.2 – 31.9 days,3,Fail
Application_225061253,14257.400766666666,1,0.0 – 10.1 days,0,Success
Application_22510455,57585.8251,0,31.9 – 286.1 days,4,Fail
Application_225177309,13371.204183333331,1,0.0 – 10.1 days,0,Success
Application_225586063,48606.47225,0,31.9 – 286.1 days,4,Fail
Application_225643837,21191.259466666663,0,10.1 – 15.1 days,1,Fail
Application_225755320,34333.85285,1,15.1 – 25.2 days,2,Success
Application_225794789,18871.52375,1,10.1 – 15.1 days,1,Success
Application_225913456,33226.34291666667,1,15.1 – 25.2 days,2,Success
Application_225958359,19141.852616666663,1,10.1 – 15.1 days,1,Success
Application_226134221,45560.42501666667,0,25.2 – 31.9 days,3,Fail
Application_226158643,33280.22561666667,0,15.1 – 25.2 days,2,Fail
Application_226209957,11008.501566666668,1,0.0 – 10.1 days,0,Success
Application_226252774,11551.1474,1,0.0 – 10.1 days,0,Success
Application_226261488,46881.25913333333,0,31.9 – 286.1 days,4,Fail
Application_22627898,29888.9812,1,15.1 – 25.2 days,2,Success
Application_226313055,5313.805883333333,1,0.0 – 10.1 days,0,Success
Application_226388361,7607.59495,0,0.0 – 10.1 days,0,Fail
Application_226400212,30498.47303333333,1,15.1 – 25.2 days,2,Success
Application_226404967,25689.969083333333,1,15.1 – 25.2 days,2,Success
Application_226411455,24531.35828333333,0,15.1 – 25.2 days,2,Fail
Application_2264178,24367.581416666668,1,15.1 – 25.2 days,2,Success
Application_226434703,23465.25318333333,0,15.1 – 25.2 days,2,Fail
Application_226472859,68279.20625,0,31.9 – 286.1 days,4,Fail
Application_226488418,48578.542766666666,0,31.9 – 286.1 days,4,Fail
Application_2264928,14420.385716666668,1,0.0 – 10.1 days,0,Success
Application_226526424,18535.24815,1,10.1 – 15.1 days,1,Success
Application_226648871,46817.65925,0,31.9 – 286.1 days,4,Fail
Application_226659500,45757.67118333334,0,25.2 – 31.9 days,3,Fail
Application_226728881,46018.03243333333,0,31.9 – 286.1 days,4,Fail
Application_226883758,9976.593449999998,1,0.0 – 10.1 days,0,Success
Application_226937754,46928.22468333333,0,31.9 – 286.1 days,4,Fail
Application_226957054,45342.26643333333,0,25.2 – 31.9 days,3,Fail
Application_22706563,18684.34981666667,0,10.1 – 15.1 days,1,Fail
Application_227136917,12850.719516666666,1,0.0 – 10.1 days,0,Success
Application_227170121,46590.28575,0,31.9 – 286.1 days,4,Fail
Application_227264650,24143.344616666665,1,15.1 – 25.2 days,2,Success
Application_227299976,7987.373399999999,0,0.0 – 10.1 days,0,Fail
Application_227375656,47105.1838,0,31.9 – 286.1 days,4,Fail
Application_227664287,13390.34025,0,0.0 – 10.1 days,0,Fail
Application_227670423,41003.0777,1,25.2 – 31.9 days,3,Success
Application_227804496,44235.70751666666,0,25.2 – 31.9 days,3,Fail
Application_227911113,54253.97475,1,31.9 – 286.1 days,4,Success
Application_228024725,25809.64141666667,1,15.1 – 25.2 days,2,Success
Application_228069219,48560.23855,0,31.9 – 286.1 days,4,Fail
Application_228090804,15540.03105,1,10.1 – 15.1 days,1,Success
Application_228161231,4.694966666666667,0,0.0 – 10.1 days,0,Fail
Application_228285253,15790.713833333331,1,10.1 – 15.1 days,1,Success
Application_228318739,27258.126866666666,0,15.1 – 25.2 days,2,Fail
Application_228373770,47371.54025,0,31.9 – 286.1 days,4,Fail
Application_228538500,18083.44223333333,1,10.1 – 15.1 days,1,Success
Application_228640189,43957.08165,0,25.2 – 31.9 days,3,Fail
Application_228704236,19737.408566666665,1,10.1 – 15.1 days,1,Success
Application_228788134,68868.73201666666,1,31.9 – 286.1 days,4,Success
Application_228895936,34762.09243333333,0,15.1 – 25.2 days,2,Fail
Application_228928958,67555.5143,1,31.9 – 286.1 days,4,Success
Application_228960832,116524.27816666669,1,31.9 – 286.1 days,4,Success
Application_229012140,28488.7332,1,15.1 – 25.2 days,2,Success
Application_229037664,8666.230916666666,1,0.0 – 10.1 days,0,Success
Application_22906336,14115.226166666664,1,0.0 – 10.1 days,0,Success
Application_229066208,44532.44095,0,25.2 – 31.9 days,3,Fail
Application_22921733,15803.435399999998,1,10.1 – 15.1 days,1,Success
Application_229331392,14529.491566666666,1,10.1 – 15.1 days,1,Success
Application_229549749,31492.030166666667,0,15.1 – 25.2 days,2,Fail
Application_229606305,9568.732433333333,1,0.0 – 10.1 days,0,Success
Application_229636732,23974.66506666667,1,15.1 – 25.2 days,2,Success
Application_229644529,45052.758166666674,0,25.2 – 31.9 days,3,Fail
Application_229712009,47079.39425,0,31.9 – 286.1 days,4,Fail
Application_229774778,10411.927616666666,1,0.0 – 10.1 days,0,Success
Application_229840349,29637.9771,0,15.1 – 25.2 days,2,Fail
Application_229924151,2815.5570666666667,0,0.0 – 10.1 days,0,Fail
Application_229963062,21389.537616666665,1,10.1 – 15.1 days,1,Success
Application_230044603,11477.347733333332,1,0.0 – 10.1 days,0,Success
Application_230072380,31689.281033333333,1,15.1 – 25.2 days,2,Success
Application_230180428,26962.04348333333,1,15.1 – 25.2 days,2,Success
Application_230192443,19952.463366666667,1,10.1 – 15.1 days,1,Success
Application_230223373,45995.94118333333,0,25.2 – 31.9 days,3,Fail
Application_230292120,9522.586433333334,0,0.0 – 10.1 days,0,Fail
Application_230369089,45884.7121,0,25.2 – 31.9 days,3,Fail
Application_230399183,72059.25308333333,0,31.9 – 286.1 days,4,Fail
Application_230511974,45803.646766666665,0,25.2 – 31.9 days,3,Fail
Application_230639381,29489.059066666665,1,15.1 – 25.2 days,2,Success
Application_230692949,16952.2771,1,10.1 – 15.1 days,1,Success
Application_230697386,25721.533016666664,1,15.1 – 25.2 days,2,Success
Application_230843111,21811.7737,1,15.1 – 25.2 days,2,Success
Application_230883551,22733.68953333333,1,15.1 – 25.2 days,2,Success
Application_230995409,50240.54931666666,0,31.9 – 286.1 days,4,Fail
Application_231098052,25997.99245,1,15.1 – 25.2 days,2,Success
Application_231225386,32403.939766666663,1,15.1 – 25.2 days,2,Success
Application_231371260,34287.76705,1,15.1 – 25.2 days,2,Success
Application_231454108,15862.6925,1,10.1 – 15.1 days,1,Success
Application_231467531,20091.449533333336,1,10.1 – 15.1 days,1,Success
Application_231527175,22551.100283333333,0,15.1 – 25.2 days,2,Fail
Application_231543736,52805.824583333335,0,31.9 – 286.1 days,4,Fail
Application_23155824,53555.80175,0,31.9 – 286.1 days,4,Fail
Application_231581932,45634.955700000006,0,25.2 – 31.9 days,3,Fail
Application_231706727,28759.9601,0,15.1 – 25.2 days,2,Fail
Application_231751553,46698.4822,0,31.9 – 286.1 days,4,Fail
Application_231846269,61610.811883333336,1,31.9 – 286.1 days,4,Success
Application_231970224,34231.197016666665,1,15.1 – 25.2 days,2,Success
Application_231977792,43399.1483,0,25.2 – 31.9 days,3,Fail
Application_232032104,7309.702999999999,0,0.0 – 10.1 days,0,Fail
Application_232070640,6058.426399999999,1,0.0 – 10.1 days,0,Success
Application_232254008,13256.87795,1,0.0 – 10.1 days,0,Success
Application_232285505,45808.1592,0,25.2 – 31.9 days,3,Fail
Application_232305903,44228.3484,0,25.2 – 31.9 days,3,Fail
Application_232321104,17449.063366666665,1,10.1 – 15.1 days,1,Success
Application_232376189,25.13945,1,0.0 – 10.1 days,0,Success
Application_232465255,11719.76395,1,0.0 – 10.1 days,0,Success
Application_232608749,47391.10151666667,0,31.9 – 286.1 days,4,Fail
Application_232621244,18622.47623333333,1,10.1 – 15.1 days,1,Success
Application_232633748,17513.292550000002,1,10.1 – 15.1 days,1,Success
Application_232637291,46001.28406666667,1,25.2 – 31.9 days,3,Success
Application_232649243,2939.2347833333333,0,0.0 – 10.1 days,0,Fail
Application_23284954,14218.681583333331,1,0.0 – 10.1 days,0,Success
Application_232898209,17074.06048333333,1,10.1 – 15.1 days,1,Success
Application_232908541,28377.5032,1,15.1 – 25.2 days,2,Success
Application_232928630,68499.5404,1,31.9 – 286.1 days,4,Success
Application_233012825,20204.958316666667,1,10.1 – 15.1 days,1,Success
Application_233064512,18777.669216666665,0,10.1 – 15.1 days,1,Fail
Application_233189168,38652.54643333333,1,25.2 – 31.9 days,3,Success
Application_2332561,17373.331583333333,1,10.1 – 15.1 days,1,Success
Application_233337461,47187.393533333336,0,31.9 – 286.1 days,4,Fail
Application_233348227,38589.73741666667,0,25.2 – 31.9 days,3,Fail
Application_233600750,45386.58555,0,25.2 – 31.9 days,3,Fail
Application_233617580,18759.60713333333,0,10.1 – 15.1 days,1,Fail
Application_233626909,86913.05975,0,31.9 – 286.1 days,4,Fail
Application_233668629,45909.72071666666,0,25.2 – 31.9 days,3,Fail
Application_233799959,45859.14655,0,25.2 – 31.9 days,3,Fail
Application_233856489,44660.56005,0,25.2 – 31.9 days,3,Fail
Application_233920391,22493.41825,1,15.1 – 25.2 days,2,Success
Application_233989937,44453.994966666665,0,25.2 – 31.9 days,3,Fail
Application_234005368,45891.529883333336,0,25.2 – 31.9 days,3,Fail
Application_234076589,21486.701383333337,0,10.1 – 15.1 days,1,Fail
Application_234080274,47907.513816666666,1,31.9 – 286.1 days,4,Success
Application_234107884,52801.29746666667,1,31.9 – 286.1 days,4,Success
Application_234244386,44353.060000000005,0,25.2 – 31.9 days,3,Fail
Application_234305951,25214.89051666667,1,15.1 – 25.2 days,2,Success
Application_23443236,41911.73881666666,0,25.2 – 31.9 days,3,Fail
Application_234518043,71105.38728333333,0,31.9 – 286.1 days,4,Fail
Application_234650009,48228.516500000005,0,31.9 – 286.1 days,4,Fail
Application_2346788,22415.951533333333,0,15.1 – 25.2 days,2,Fail
Application_234719138,17183.44371666667,1,10.1 – 15.1 days,1,Success
Application_234782126,46881.5506,0,31.9 – 286.1 days,4,Fail
Application_23498699,10950.835783333334,1,0.0 – 10.1 days,0,Success
Application_235120908,48619.81428333333,1,31.9 – 286.1 days,4,Success
Application_235124275,16237.222883333334,0,10.1 – 15.1 days,1,Fail
Application_235207605,17137.547516666666,1,10.1 – 15.1 days,1,Success
Application_235219015,31596.75778333333,1,15.1 – 25.2 days,2,Success
